# X,Y,Z,error,cx_i,cy_i
-1.880729893626010607e+03,-8.849939580305957634e+02,4.752453073962897747e+02,2.901819651608019690e-01,1.420736842105263236e+02,1.179075091575091619e+03,9.304194756554306878e+01,9.040222841225627235e+02,4.250845141700405065e+02,8.980139328689043623e+02,nan,nan
-2.161446722808030245e+03,-1.063704506906523193e+03,1.755205868289900479e+02,2.980688100307256616e-01,1.429915540540540633e+02,1.274135977337110489e+03,1.139370967741935488e+02,9.439744479495268479e+02,nan,nan,3.039643750000000182e+02,1.088015612802498026e+03
-2.125688846207305232e+03,-7.337783229783584602e+02,2.602966010921301176e+02,5.418055026072684521e-01,1.440498812351544018e+02,1.146040688575899821e+03,8.305771891678197960e+01,8.251206972639010928e+02,3.309007551240561043e+02,8.439584799437016045e+02,nan,nan
-2.112430313789739557e+03,-8.832707051447054027e+02,2.414636840836930958e+02,6.915603922642965529e-01,nan,nan,9.999488926746167294e+01,8.819071146245058799e+02,3.280673216885007264e+02,9.159334963325183026e+02,3.061664876476906443e+02,1.009947169811320805e+03
-2.119772560540457107e+03,-6.606276239866020887e+02,2.764077290643333527e+02,2.433611078258325622e-01,1.450924932975871400e+02,1.118026548672566378e+03,7.605514705882353610e+01,7.978948863636363740e+02,3.380051282051281873e+02,8.080332717190387939e+02,nan,nan
-1.887334325418704793e+03,-1.302518455800653783e+03,3.855634849734323666e+02,1.768218112957513355e-01,1.461661738616203365e+02,1.350849200833912391e+03,1.390190839694656404e+02,1.060045064377682365e+03,3.979818401937046133e+02,1.113974881194840464e+03,nan,nan
-2.123071094441563673e+03,-9.971802329780099399e+02,2.108247109648418416e+02,6.929954580138404374e-01,1.469480968858131575e+02,1.247008252063015789e+03,nan,nan,3.160014204545454390e+02,9.721103202846975364e+02,3.141172219991971133e+02,1.060060185185185219e+03
-1.972002780683782021e+03,-1.344997677695743960e+03,2.916498832994351460e+02,2.916726016128363685e-01,1.479211195928753284e+02,1.373049001814882104e+03,1.449426142401700304e+02,1.063956170703575481e+03,nan,nan,4.069022457067371192e+02,1.222993611793611763e+03
-1.867158169583611425e+03,-1.110455385057767671e+03,4.334305084200946681e+02,4.741797364451376673e-01,1.482359813084112261e+02,1.270974310776942275e+03,1.208990546927751524e+02,9.910525718608168972e+02,4.189470879330034450e+02,1.014142093541202712e+03,nan,nan
-2.165261868337960550e+03,-8.936002468797518077e+02,1.769020201711575737e+02,3.649453471476301059e-01,1.500285969615728447e+02,1.211048249763481635e+03,1.059454877412623830e+02,8.810024536532170032e+02,3.070534351145038272e+02,9.269541176470588653e+02,nan,nan
-1.891281745783362112e+03,-1.181726314523586780e+03,3.863027571214006457e+02,6.705842262887381500e-01,1.509877049180327901e+02,1.302952855847688170e+03,1.330557432432432563e+02,1.013756448710257928e+03,4.050859656137545244e+02,1.053000535618639560e+03,nan,nan
-1.906941427822774131e+03,-8.569041715755324731e+02,4.235568959106043394e+02,3.343359219419968498e-01,1.527824314306893996e+02,1.172917808219178141e+03,1.009807321772639739e+02,8.891287057122198121e+02,4.180057183702644465e+02,8.899528593508500762e+02,nan,nan
